Product Name,Maker,Color,Model,Category,Balance Qty,Minimum Qty,Discount %
HOUSING HUAWEI P20 LITE BLACK,HUAWEI,BLACK,P20 LITE,HOUSING,97,1,0
HOUSING VIVO S1 BLACK,VIVO,BLACK,S1,HOUSING,18,1,0
HOUSING VIVO S1 WHITE,VIVO,WHITE,S1,HOUSING,0,1,0
HOUSING INFINIX X6816 GOLD,INFINIX,GOLD,X6816,HOUSING,38,1,0
HOUSING HUAWEI Y6 PRIME 2020 PURPLE,HUAWEI,PURPLE,Y6 PRIME 2020,HOUSING,108,1,0
HOUSING INFINIX X6816 BLUE,INFINIX,BLUE,X6816,HOUSING,60,1,0
HOUSING HUAWEI Y6 PRIME 2020 BLACK,HUAWEI,BLACK,Y6 PRIME 2020,HOUSING,108,1,0
HOUSING INFINIX X670 BLACK,INFINIX,BLACK,X670,HOUSING,0,1,0
HOUSING INFINIX X670 BLUE,INFINIX,BLUE,X670,HOUSING,0,1,0
HOUSING INFINIX X670 WHITE,INFINIX,WHITE,X670,HOUSING,0,1,0
HOUSING SAM A10 BLUE,SAM,BLUE,A10,HOUSING,92,1,0
HOUSING SAM A10 RED,SAM,RED,A10,HOUSING,131,1,0
HOUSING SAM A10 BLACK,SAM,BLACK,A10,HOUSING,98,1,0
HOUSING SAM A10S BLUE,SAM,BLUE,A10S,HOUSING,25,1,0
HOUSING SAM A10S RED,SAM,RED,A10S,HOUSING,104,1,0
HOUSING SAM A10S BLACK,SAM,BLACK,A10S,HOUSING,46,1,0
HOUSING SAM A12 WHITE,SAM,WHITE,A12,HOUSING,127,1,0
HOUSING SAM A12 BLUE,SAM,BLUE,A12,HOUSING,116,1,0
HOUSING SAM A12 BLACK,SAM,BLACK,A12,HOUSING,117,1,0
HOUSING SAM A02 BLACK,SAM,BLACK,A02,HOUSING,28,1,0
HOUSING SAM A02 BLUE,SAM,BLUE,A02,HOUSING,0,1,0
HOUSING SAM A02 GREEN,SAM,GREEN,A02,HOUSING,0,1,0
HOUSING SAM A30S GREEN,SAM,GREEN,A30S,HOUSING,51,1,0
HOUSING SAM A30S BLACK,SAM,BLACK,A30S,HOUSING,53,1,0
HOUSING SAM A30S BLUE,SAM,BLUE,A30S,HOUSING,52,1,0
HOUSING SAM A30S WHITE,SAM,WHITE,A30S,HOUSING,11,1,0
HOUSING SAM A21S BLACK,SAM,BLACK,A21S,HOUSING,0,1,0
HOUSING SAM A21S BLUE,SAM,BLUE,A21S,HOUSING,0,1,0
HOUSING SAM A21S WHITE,SAM,WHITE,A21S,HOUSING,0,1,0
HOUSING SAM A52 BLACK,SAM,BLACK,A52,HOUSING,72,1,0
HOUSING SAM A52 WHITE,SAM,WHITE,A52,HOUSING,67,1,0
HOUSING SAM A52 BLUE,SAM,BLUE,A52,HOUSING,76,1,0
HOUSING SAM A70 BLACK,SAM,BLACK,A70,HOUSING,0,1,0
HOUSING SAM A70 BLUE,SAM,BLUE,A70,HOUSING,23,1,0
HOUSING SAM A70 WHITE,SAM,WHITE,A70,HOUSING,0,1,0
HOUSING SAM A70 GOLD,SAM,GOLD,A70,HOUSING,31,1,0
HOUSING SAM A72 BLACK,SAM,BLACK,A72,HOUSING,30,1,0
HOUSING SAM A72 BLUE,SAM,BLUE,A72,HOUSING,32,1,0
HOUSING SAM A72 WHITE,SAM,WHITE,A72,HOUSING,24,1,0
HOUSING SAM A72 PURPLE,SAM,PURPLE,A72,HOUSING,32,1,0
HOUSING SAM A13 BLACK,SAM,BLACK,A13,HOUSING,60,1,0
HOUSING SAM A13 WHITE,SAM,WHITE,A13,HOUSING,43,1,0
HOUSING SAM A13 BLUE,SAM,BLUE,A13,HOUSING,52,1,0
HOUSING SAM A22 4G BLACK,SAM,BLACK,A22 4G,HOUSING,83,1,0
HOUSING SAM A22 4G WHITE,SAM,WHITE,A22 4G,HOUSING,66,1,0
HOUSING SAM A22 4G GREEN,SAM,GREEN,A22 4G,HOUSING,77,1,0
HOUSING SAM A22 4G PURPLE,SAM,PURPLE,A22 4G,HOUSING,79,1,0
HOUSING SAM A20S BLACK,SAM,BLACK,A20S,HOUSING,1,1,0
HOUSING SAM A20S BLUE,SAM,BLUE,A20S,HOUSING,0,1,0
HOUSING SAM A01 BLACK,SAM,BLACK,A01,HOUSING,70,1,0
HOUSING SAM A01 BLUE,SAM,BLUE,A01,HOUSING,61,1,0
HOUSING SAM A30 BLACK,SAM,BLACK,A30,HOUSING,44,1,0
HOUSING SAM A30 BLUE,SAM,BLUE,A30,HOUSING,39,1,0
HOUSING SAM A30 WHITE,SAM,WHITE,A30,HOUSING,30,1,0
HOUSING SAM A11 WHITE,SAM,WHITE,A11,HOUSING,20,1,0
HOUSING SAM A11 BLACK,SAM,BLACK,A11,HOUSING,0,1,0
HOUSING SAM A50 BLACK,SAM,BLACK,A50,HOUSING,26,1,0
HOUSING SAM A50 BLUE,SAM,BLUE,A50,HOUSING,57,1,0
HOUSING SAM A50 WHITE,SAM,WHITE,A50,HOUSING,47,1,0
HOUSING SAM A51 BLACK,SAM,BLACK,A51,HOUSING,0,1,0
HOUSING SAM A51 WHITE,SAM,WHITE,A51,HOUSING,0,1,0
HOUSING SAM A51 PINK,SAM,PINK,A51,HOUSING,0,1,0
HOUSING SAM A32 BLUE,SAM,BLUE,A32,HOUSING,29,1,0
HOUSING SAM A32 BLACK,SAM,BLACK,A32,HOUSING,46,1,0
HOUSING SAM A32 WHITE,SAM,WHITE,A32,HOUSING,2,1,0
HOUSING SAM A32 PURPLE,SAM,PURPLE,A32,HOUSING,59,1,0
HOUSING SAM A20 BLACK,SAM,BLACK,A20,HOUSING,9,1,0
HOUSING SAM A20 BLUE,SAM,BLUE,A20,HOUSING,5,1,0
HOUSING SAM A71 WHITE,SAM,WHITE,A71,HOUSING,18,1,0
HOUSING SAM A71 BLACK,SAM,BLACK,A71,HOUSING,22,1,0
HOUSING SAM A02S BLACK,SAM,BLACK,A02S,HOUSING,3,1,0
HOUSING SAM A750 BLACK,SAM,BLACK,A750,HOUSING,31,1,0
HOUSING SAM A750 PINK,SAM,PINK,A750,HOUSING,66,1,0
HOUSING INFINIX X650 PURPLE,INFINIX,PURPLE,X650,HOUSING,165,1,0
HOUSING INFINIX X690 GREEN,INFINIX,GREEN,X690,HOUSING,51,1,0
HOUSING INFINIX X650 GREEN,INFINIX,GREEN,X650,HOUSING,175,1,0
HOUSING INFINIX X650 BLACK,INFINIX,BLACK,X650,HOUSING,145,1,0
HOUSING INFINIX X683 BLACK,INFINIX,BLACK,X683,HOUSING,62,1,0
HOUSING INFINIX X683 BLUE,INFINIX,BLUE,X683,HOUSING,46,1,0
HOUSING INFINIX X683 GREEN,INFINIX,GREEN,X683,HOUSING,42,1,0
HOUSING INFINIX X688 PURPLE,INFINIX,PURPLE,X688,HOUSING,198,1,0
HOUSING INFINIX X650 BLUE,INFINIX,BLUE,X650,HOUSING,86,1,0
HOUSING INFINIX X688 BLUE,INFINIX,BLUE,X688,HOUSING,111,1,0
HOUSING INFINIX X688 BLACK,INFINIX,BLACK,X688,HOUSING,133,1,0
HOUSING INFINIX X653 BLUE,INFINIX,BLUE,X653,HOUSING,124,1,0
HOUSING INFINIX X688 GREEN,INFINIX,GREEN,X688,HOUSING,153,1,0
HOUSING INFINIX X680 BLACK,INFINIX,BLACK,X680,HOUSING,124,1,0
HOUSING INFINIX X680 PURPLE,INFINIX,PURPLE,X680,HOUSING,129,1,0
HOUSING INFINIX X653 PURPLE,INFINIX,PURPLE,X653,HOUSING,130,1,0
HOUSING INFINIX X680 BLUE,INFINIX,BLUE,X680,HOUSING,112,1,0
HOUSING INFINIX X653 BLACK,INFINIX,BLACK,X653,HOUSING,203,1,0
HOUSING INFINIX X680 GREEN,INFINIX,GREEN,X680,HOUSING,101,1,0
HOUSING INFINIX X682 BLACK,INFINIX,BLACK,X682,HOUSING,177,1,0
HOUSING INFINIX X682 GREEN,INFINIX,GREEN,X682,HOUSING,182,1,0
HOUSING INFINIX X657 BLACK,INFINIX,BLACK,X657,HOUSING,194,1,0
HOUSING INFINIX X655 PURPLE,INFINIX,PURPLE,X655,HOUSING,230,1,0
HOUSING INFINIX X655 GREEN,INFINIX,GREEN,X655,HOUSING,222,1,0
HOUSING INFINIX X657 GREEN,INFINIX,GREEN,X657,HOUSING,182,1,0
HOUSING INFINIX X657 BLUE,INFINIX,BLUE,X657,HOUSING,116,1,0
HOUSING INFINIX X6511 BLACK,INFINIX,BLACK,X6511,HOUSING,134,1,0
HOUSING INFINIX X6512 BLACK,INFINIX,BLACK,X6512,HOUSING,66,1,0
HOUSING INFINIX X6512 BLUE,INFINIX,BLUE,X6512,HOUSING,75,1,0
HOUSING INFINIX X6812 BLACK,INFINIX,BLACK,X6812,HOUSING,57,1,0
HOUSING INFINIX X6812 GREEN,INFINIX,GREEN,X6812,HOUSING,59,1,0
HOUSING INFINIX X693 BLACK,INFINIX,BLACK,X693,HOUSING,58,1,0
HOUSING INFINIX X693 GREEN,INFINIX,GREEN,X693,HOUSING,61,1,0
HOUSING INFINIX X693 PURPLE,INFINIX,PURPLE,X693,HOUSING,50,1,0
HOUSING INFINIX X690 WHITE,INFINIX,WHITE,X690,HOUSING,61,1,0
HOUSING INFINIX X690 BLACK,INFINIX,BLACK,X690,HOUSING,54,1,0
HOUSING INFINIX X682 SILVER,INFINIX,SILVER,X682,HOUSING,180,1,0
HOUSING INFINIX X6511 BLUE,INFINIX,BLUE,X6511,HOUSING,37,1,0
HOUSING INFINIX X6817 BLUE,INFINIX,BLUE,X6817,HOUSING,1,1,0
HOUSING INFINIX X6817 WHITE,INFINIX,WHITE,X6817,HOUSING,1,1,0
HOUSING INFINIX X6817 GREEN,INFINIX,GREEN,X6817,HOUSING,0,1,0
HOUSING INFINIX X689 GREEN,INFINIX,GREEN,X689,HOUSING,71,1,0
HOUSING INFINIX X682 PURPLE,INFINIX,PURPLE,X682,HOUSING,0,1,0
HOUSING INFINIX X612 GREEN,INFINIX,GREEN,X612,HOUSING,7,1,0
HOUSING INFINIX X612 BLACK,INFINIX,BLACK,X612,HOUSING,20,1,0
HOUSING INFINIX X689 BLUE,INFINIX,BLUE,X689,HOUSING,55,1,0
HOUSING INFINIX X663 BLACK,INFINIX,BLACK,X663,HOUSING,13,1,0
HOUSING INFINIX X663 BLUE,INFINIX,BLUE,X663,HOUSING,18,1,0
HOUSING INFINIX X663 GOLD,INFINIX,GOLD,X663,HOUSING,49,1,0
HOUSING INFINIX X689 PURPLE,INFINIX,PURPLE,X689,HOUSING,67,1,0
HOUSING INFINIX X689 BLACK,INFINIX,BLACK,X689,HOUSING,52,1,0
HOUSING INFINIX X612 BLUE,INFINIX,BLUE,X612,HOUSING,0,1,0
HOUSING INFINIX X6511 PURPLE,INFINIX,PURPLE,X6511,HOUSING,52,1,0
HOUSING INFINIX X6816 BLACK,INFINIX,BLACK,X6816,HOUSING,29,1,0
MID VIVO Y20 BLUE,VIVO,BLUE,Y20,MID,0,1,0
HOUSING INFINIX X655 BLACK,INFINIX,BLACK,X655,HOUSING,196,1,0
HOUSING HUAWEI Y9 PRIME 2019 BLACK,HUAWEI,BLACK,Y9 PRIME 2019,HOUSING,106,1,0
HOUSING INFINIX X662 BLACK,INFINIX,BLACK,X662,HOUSING,59,1,0
HOUSING INFINIX X662 PURPLE,INFINIX,PURPLE,X662,HOUSING,63,1,0
UNIT -- TFT SAM A225 BLACK,SAM,BLACK,A225,TFT,80,1,0
AQ -- LCD REDMI C20 BLACK,REDMI,BLACK,C20,LCD,11,1,0
AQ -- LCD OPPO A5S/A7 BLACK,OPPO,BLACK,A5S/A7,LCD,0,1,0
AQ -- LCD OPPO C11 BLACK,OPPO,BLACK,C11,LCD,704,1,0
AQ INCELL -- TFT SAM J810 BLACK,SAM,BLACK,J810,TFT,0,1,0
AQ -- LCD VIVO Y95 Y93 Y91 BLACK,VIVO,BLACK,Y95 Y93 Y91,LCD,0,1,0
AQ -- LCD SAM J7 PRIME BLACK,SAM,BLACK,J7 PRIME,LCD,0,1,0
AQ -- LCD SAM A21S BLACK,SAM,BLACK,A21S,LCD,0,1,0
AQ -- LCD HUAWEI Y6-2 BLACK,HUAWEI,BLACK,Y6-2,LCD,83,1,0
AQ -- LCD HUAWEI Y6-2 WHITE,HUAWEI,WHITE,Y6-2,LCD,0,1,0
AQ -- LCD HUAWEI Y6-2 GOLD,HUAWEI,GOLD,Y6-2,LCD,0,1,0
AQ -- LCD OPPO A83 BLACK,OPPO,BLACK,A83,LCD,261,1,0
AQ -- LCD OPPO A83 WHITE,OPPO,WHITE,A83,LCD,0,1,0
AQ -- LCD SAM A03S A02S BLACK,SAM,BLACK,A03S A02S,LCD,863,1,0
HOUSING SAM A03S BLACK,SAM,BLACK,A03S,HOUSING,29,1,0
HOUSING SAM A03S BLUE,SAM,BLUE,A03S,HOUSING,37,1,0
HOUSING SAM A03S WHITE,SAM,WHITE,A03S,HOUSING,39,1,0
KT -- LCD M200 15PIN,,,M200 15PIN,LCD,881,1,0
HOUSING VIVO Y20 WHITE,VIVO,WHITE,Y20,HOUSING,338,1,0
HOUSING VIVO Y20 BLUE,VIVO,BLUE,Y20,HOUSING,765,1,0
KT -- LCD SP1000 2.8,,,SP1000 2.8,LCD,747,1,0
HOUSING REALME C15 GRAY,REALME,GRAY,C15,HOUSING,5,1,0
HOUSING REALME C15 BLUE,REALME,BLUE,C15,HOUSING,0,1,0
HOUSING REALME C15 BLACK,REALME,BLACK,C15,HOUSING,12,1,0
HOUSING REALME C11 GREEN,REALME,GREEN,C11,HOUSING,0,1,0
HOUSING REALME C11 GRAY,REALME,GRAY,C11,HOUSING,0,1,0
HOUSING INFINIX X6812 BLUE,INFINIX,BLUE,X6812,HOUSING,0,1,0
HOUSING INFINIX X6812 PURPLE,INFINIX,PURPLE,X6812,HOUSING,0,1,0
UNIT -- LCD NOKIA C10 BLACK,NOKIA,BLACK,C10,LCD,90,1,0
UNIT -- LCD NOKIA G21 BLACK,NOKIA,BLACK,G21,LCD,0,1,0
UNIT -- LCD NOKIA G10 BLACK,NOKIA,BLACK,G10,LCD,49,1,0
UNIT -- LCD NOKIA C21 BLACK,NOKIA,BLACK,C21,LCD,0,1,0
BQ -- LCD SAM A13 BLACK,SAM,BLACK,A13,LCD,0,1,0
UNIT -- LCD INFINIX X6515 BLACK,INFINIX,BLACK,X6515,LCD,712,1,0
UNIT -- LCD TECNO X6516 BLACK,TECNO,BLACK,X6516,LCD,0,1,0
UNIT -- LCD TECNO SPARK 10C BLACK,TECNO,BLACK,SPARK 10C,LCD,0,1,0
UNIT -- LCD TECNO KF8 SPARK 7 PRO BLACK,TECNO,BLACK,KF8 SPARK 7 PRO,LCD,0,1,0
BQ OLED 2 -- TFT SAM J2 BLACK,SAM,BLACK,J2,TFT,1,1,0
BQ OLED 2 -- TFT SAM J2 GOLD,SAM,GOLD,J2,TFT,0,1,0
BQ OLED 2 -- TFT SAM J2 WHITE,SAM,WHITE,J2,TFT,0,1,0
AQ OLED 2 -- TFT SAM J110 BLACK,SAM,BLACK,J110,TFT,0,1,0
AQ OLED 2 -- TFT SAM J110 WHITE,SAM,WHITE,J110,TFT,66,1,0
HOUSING INFINIX X693 BLUE,INFINIX,BLUE,X693,HOUSING,0,1,0
HOUSING REDMI NOTE 8 BLACK,REDMI,BLACK,NOTE 8,HOUSING,24,1,0
HOUSING REDMI 9A BLUE,REDMI,BLUE,9A,HOUSING,0,1,0
HOUSING REALME C20 BLUE,REALME,BLUE,C20,HOUSING,0,1,0
HOUSING REALME C20 GRAY,REALME,GRAY,C20,HOUSING,28,1,0
HOUSING REALME C21Y BLACK,REALME,BLACK,C21Y,HOUSING,2,1,0
HOUSING REALME C21Y BLUE,REALME,BLUE,C21Y,HOUSING,21,1,0
HOUSING REALME 5I BLUE,REALME,BLUE,5I,HOUSING,0,1,0
HOUSING REALME 5I GREEN,REALME,GREEN,5I,HOUSING,0,1,0
HOUSING VIVO Y33S BLUE,VIVO,BLUE,Y33S,HOUSING,0,1,0
BQ -- TFT SAM A70 BLACK,SAM,BLACK,A70,TFT,0,1,0
AQ -- TFT SAM A70 BLACK,SAM,BLACK,A70,TFT,0,1,0
AQ COMP -- TFT SAM A70 BLACK,SAM,BLACK,A70,TFT,0,1,0
AQ -- LCD SAM A13 BLACK,SAM,BLACK,A13,LCD,0,1,0
AQ -- LCD SAM A20S BLACK,SAM,BLACK,A20S,LCD,0,1,0
AQ -- LCD SAM A10 BLACK,SAM,BLACK,A10,LCD,1,1,0
TOUCH GLASS SAM J530 PINK,SAM,PINK,J530,TOUCH GLASS,78,1,0
BACK IPHONE X BLACK,IPHONE,BLACK,X,BACK,0,1,0
BACK IPHONE X WHITE,IPHONE,WHITE,X,BACK,0,1,0
BACK IPHONE 8 PLUS BLACK,IPHONE,BLACK,8 PLUS,BACK,0,1,0
BACK IPHONE 8 PLUS WHITE,IPHONE,WHITE,8 PLUS,BACK,0,1,0
BACK IPHONE 8 PLUS GOLD,IPHONE,GOLD,8 PLUS,BACK,0,1,0
BACK IPHONE 8 PLUS RED,IPHONE,RED,8 PLUS,BACK,0,1,0
BACK IPHONE 8G BLACK,IPHONE,BLACK,8G,BACK,0,1,0
BACK IPHONE 8G GOLD,IPHONE,GOLD,8G,BACK,0,1,0
BACK IPHONE 8G WHITE,IPHONE,WHITE,8G,BACK,1,1,0
BACK IPHONE 8G RED,IPHONE,RED,8G,BACK,0,1,0
BACK IPHONE XS BLACK,IPHONE,BLACK,XS,BACK,0,1,0
BACK IPHONE XS WHITE,IPHONE,WHITE,XS,BACK,1,1,0
BACK IPHONE XS GOLD,IPHONE,GOLD,XS,BACK,0,1,0
BACK IPHONE XS MAX BLACK,IPHONE,BLACK,XS MAX,BACK,0,1,0
BACK IPHONE XS MAX WHITE,IPHONE,WHITE,XS MAX,BACK,8,1,0
BACK IPHONE XS MAX GOLD,IPHONE,GOLD,XS MAX,BACK,0,1,0
BACK IPHONE 11 GREEN,IPHONE,GREEN,11,BACK,45,1,0
BACK IPHONE 11 WHITE,IPHONE,WHITE,11,BACK,0,1,0
BACK IPHONE XR BLACK,IPHONE,BLACK,XR,BACK,0,1,0
BACK IPHONE XR WHITE,IPHONE,WHITE,XR,BACK,22,1,0
BACK IPHONE XR YELLOW,IPHONE,YELLOW,XR,BACK,44,1,0
BACK IPHONE XR ORANGE,IPHONE,ORANGE,XR,BACK,56,1,0
BACK IPHONE XR BLUE,IPHONE,BLUE,XR,BACK,50,1,0
BACK IPHONE XR RED,IPHONE,RED,XR,BACK,40,1,0
BACK IPHONE 11 BLACK,IPHONE,BLACK,11,BACK,0,1,0
BACK IPHONE 11 PURPLE,IPHONE,PURPLE,11,BACK,10,1,0
BACK IPHONE 11 RED,IPHONE,RED,11,BACK,31,1,0
BACK IPHONE 11 YELLOW,IPHONE,YELLOW,11,BACK,64,1,0
BACK IPHONE 11 PRO BLACK,IPHONE,BLACK,11 PRO,BACK,34,1,0
BACK IPHONE 11 PRO WHITE,IPHONE,WHITE,11 PRO,BACK,36,1,0
BACK IPHONE 11 PRO GOLD,IPHONE,GOLD,11 PRO,BACK,40,1,0
BACK IPHONE 11 PRO GREEN,IPHONE,GREEN,11 PRO,BACK,26,1,0
BACK IPHONE 11 PRO MAX BLACK,IPHONE,BLACK,11 PRO MAX,BACK,4,1,0
BACK IPHONE 11 PRO MAX WHITE,IPHONE,WHITE,11 PRO MAX,BACK,49,1,0
BACK IPHONE 11 PRO MAX GOLD,IPHONE,GOLD,11 PRO MAX,BACK,1,1,0
BACK IPHONE 11 PRO MAX GREEN,IPHONE,GREEN,11 PRO MAX,BACK,0,1,0
UNIT OLED 2 -- TFT SAM J701 BLACK,SAM,BLACK,J701,TFT,0,1,0
UNIT OLED 2 -- TFT SAM J701 GOLD,SAM,GOLD,J701,TFT,0,1,0
UNIT OLED 2 -- TFT SAM J701 WHITE,SAM,WHITE,J701,TFT,0,1,0
AQ OLED 2 -- TFT SAM J210,SAM,,J210,TFT,51,1,0
AQ OLED 2 -- TFT SAM E7 BLACK,SAM,BLACK,E7,TFT,0,1,0
AQ OLED 2 -- TFT SAM A310 WHITE,SAM,WHITE,A310,TFT,0,1,0
AQ OLED 2 -- TFT SAM A5 BLACK,SAM,BLACK,A5,TFT,0,1,0
BACK IPHONE 12 BLACK,IPHONE,BLACK,12,BACK,56,1,0
BACK IPHONE 12 GREEN,IPHONE,GREEN,12,BACK,72,1,0
BACK IPHONE 12 RED,IPHONE,RED,12,BACK,70,1,0
BACK IPHONE 12 BLUE,IPHONE,BLUE,12,BACK,68,1,0
BACK IPHONE 12 WHITE,IPHONE,WHITE,12,BACK,64,1,0
BACK IPHONE 12 PURPLE,IPHONE,PURPLE,12,BACK,71,1,0
BACK IPHONE 12 MINI BLACK,IPHONE,BLACK,12 MINI,BACK,82,1,0
BACK IPHONE 12 MINI WHITE,IPHONE,WHITE,12 MINI,BACK,77,1,0
BACK IPHONE 12 MINI RED,IPHONE,RED,12 MINI,BACK,80,1,0
BACK IPHONE 12 MINI PURPLE,IPHONE,PURPLE,12 MINI,BACK,81,1,0
BACK IPHONE 12 MINI BLUE,IPHONE,BLUE,12 MINI,BACK,84,1,0
BACK IPHONE 12 MINI GREEN,IPHONE,GREEN,12 MINI,BACK,79,1,0
BACK IPHONE 12 PRO BLUE,IPHONE,BLUE,12 PRO,BACK,33,1,0
BACK IPHONE 12 PRO WHITE,IPHONE,WHITE,12 PRO,BACK,66,1,0
BACK IPHONE 12 PRO BLACK,IPHONE,BLACK,12 PRO,BACK,36,1,0
BACK IPHONE 12 PRO GOLD,IPHONE,GOLD,12 PRO,BACK,31,1,0
BACK IPHONE 13 BLACK,IPHONE,BLACK,13,BACK,27,1,0
BACK IPHONE 13 BLUE,IPHONE,BLUE,13,BACK,27,1,0
BACK IPHONE 13 ROSE GOLD,IPHONE,ROSE GOLD,13,BACK,25,1,0
BACK IPHONE 13 WHITE,IPHONE,WHITE,13,BACK,15,1,0
BACK IPHONE 13 GREEN,IPHONE,GREEN,13,BACK,25,1,0
BACK IPHONE 12 PRO MAX BLACK,IPHONE,BLACK,12 PRO MAX,BACK,15,1,0
BACK IPHONE 12 PRO MAX WHITE,IPHONE,WHITE,12 PRO MAX,BACK,15,1,0
BACK IPHONE 12 PRO MAX GOLD,IPHONE,GOLD,12 PRO MAX,BACK,1,1,0
BACK IPHONE 12 PRO MAX BLUE,IPHONE,BLUE,12 PRO MAX,BACK,0,1,0
BACK IPHONE 13 RED,IPHONE,RED,13,BACK,16,1,0
BACK IPHONE 13 MINI BLACK,IPHONE,BLACK,13 MINI,BACK,36,1,0
BACK IPHONE 13 MINI WHITE,IPHONE,WHITE,13 MINI,BACK,34,1,0
BACK IPHONE 13 MINI BLUE,IPHONE,BLUE,13 MINI,BACK,38,1,0
BACK IPHONE 13 MINI GREEN,IPHONE,GREEN,13 MINI,BACK,39,1,0
BACK IPHONE 13 MINI RED,IPHONE,RED,13 MINI,BACK,35,1,0
BACK IPHONE 13 MINI ROSE GOLD,IPHONE,ROSE GOLD,13 MINI,BACK,39,1,0
BACK IPHONE 13 PRO BLACK,IPHONE,BLACK,13 PRO,BACK,26,1,0
BACK IPHONE 13 PRO WHITE,IPHONE,WHITE,13 PRO,BACK,24,1,0
BACK IPHONE 13 PRO GOLD,IPHONE,GOLD,13 PRO,BACK,34,1,0
BACK IPHONE 13 PRO BLUE,IPHONE,BLUE,13 PRO,BACK,12,1,0
BACK IPHONE 13 PRO GREEN,IPHONE,GREEN,13 PRO,BACK,30,1,0
BACK IPHONE 13 PRO MAX GREEN,IPHONE,GREEN,13 PRO MAX,BACK,44,1,0
BACK IPHONE 13 PRO MAX WHITE,IPHONE,WHITE,13 PRO MAX,BACK,10,1,0
BACK IPHONE 13 PRO MAX BLUE,IPHONE,BLUE,13 PRO MAX,BACK,0,1,0
BACK IPHONE 13 PRO MAX BLACK,IPHONE,BLACK,13 PRO MAX,BACK,11,1,0
BACK IPHONE 13 PRO MAX GOLD,IPHONE,GOLD,13 PRO MAX,BACK,4,1,0
BACK IPHONE 14 PRO PURPLE,IPHONE,PURPLE,14 PRO,BACK,21,1,0
BACK IPHONE 14 PRO BLACK,IPHONE,BLACK,14 PRO,BACK,19,1,0
BACK IPHONE 14 PRO GOLD,IPHONE,GOLD,14 PRO,BACK,26,1,0
BACK IPHONE 14 PRO WHITE,IPHONE,WHITE,14 PRO,BACK,21,1,0
BACK IPHONE 14 BLACK,IPHONE,BLACK,14,BACK,27,1,0
BACK IPHONE 14 WHITE,IPHONE,WHITE,14,BACK,24,1,0
BACK IPHONE 14 RED,IPHONE,RED,14,BACK,31,1,0
BACK IPHONE 14 PURPLE,IPHONE,PURPLE,14,BACK,42,1,0
BACK IPHONE 14 BLUE,IPHONE,BLUE,14,BACK,25,1,0
BACK IPHONE 14 YELLOW,IPHONE,YELLOW,14,BACK,30,1,0
BACK IPHONE 14 PLUS BLACK,IPHONE,BLACK,14 PLUS,BACK,38,1,0
BACK IPHONE 14 PLUS WHITE,IPHONE,WHITE,14 PLUS,BACK,37,1,0
BACK IPHONE 14 PLUS RED,IPHONE,RED,14 PLUS,BACK,38,1,0
BACK IPHONE 14 PLUS BLUE,IPHONE,BLUE,14 PLUS,BACK,43,1,0
BACK IPHONE 14 PLUS YELLOW,IPHONE,YELLOW,14 PLUS,BACK,43,1,0
BACK IPHONE 14 PLUS PURPLE,IPHONE,PURPLE,14 PLUS,BACK,41,1,0
BACK IPHONE 14 PRO MAX BLACK,IPHONE,BLACK,14 PRO MAX,BACK,4,1,0
BACK IPHONE 14 PRO MAX WHITE,IPHONE,WHITE,14 PRO MAX,BACK,17,1,0
BACK IPHONE 14 PRO MAX GOLD,IPHONE,GOLD,14 PRO MAX,BACK,10,1,0
BACK IPHONE 14 PRO MAX PURPLE,IPHONE,PURPLE,14 PRO MAX,BACK,1,1,0
AQ COMP -- LCD SAM A10 BLACK,SAM,BLACK,A10,LCD,0,1,0
AQ COMP -- LCD SAM A20S BLACK,SAM,BLACK,A20S,LCD,0,1,0
AQ OLED 2 -- TFT SAM J7 BLACK,SAM,BLACK,J7,TFT,109,1,0
AQ OLED 2 -- TFT SAM J7 GOLD,SAM,GOLD,J7,TFT,13,1,0
AQ OLED 2 -- TFT SAM J7 WHITE,SAM,WHITE,J7,TFT,3,1,0
AQ OLED 2 -- TFT SAM J5 BLACK,SAM,BLACK,J5,TFT,335,1,0
AQ OLED 2 -- TFT SAM J5 GOLD,SAM,GOLD,J5,TFT,0,1,0
AQ OLED 2 -- TFT SAM J5 WHITE,SAM,WHITE,J5,TFT,0,1,0
AQ OLED 2 -- TFT SAM J250 BLACK,SAM,BLACK,J250,TFT,0,1,0
AQ OLED 2 -- TFT SAM J250 GOLD,SAM,GOLD,J250,TFT,0,1,0
AQ OLED 2 -- TFT SAM J120 GOLD,SAM,GOLD,J120,TFT,3225,1,0
AQ OLED 2 -- TFT SAM J120 WHITE,SAM,WHITE,J120,TFT,51,1,0
AQ OLED 2 -- TFT SAM J701/J7 BLACK,SAM,BLACK,J701/J7,TFT,0,1,0
AQ OLED 2 -- TFT SAM J701/J7 GOLD,SAM,GOLD,J701/J7,TFT,0,1,0
AQ OLED 2 -- TFT SAM J701 WHITE,SAM,WHITE,J701,TFT,0,1,0
AQ OLED 2 -- TFT SAM J320 WHITE,SAM,WHITE,J320,TFT,0,1,0
AQ OLED 2 -- TFT SAM J320 BLACK,SAM,BLACK,J320,TFT,0,1,0
AQ OLED 2 -- TFT SAM J730 BLACK,SAM,BLACK,J730,TFT,59,1,0
AQ OLED 2 -- TFT SAM J730 GOLD,SAM,GOLD,J730,TFT,73,1,0
AQ OLED 2 -- TFT SAM J4 GOLD,SAM,GOLD,J4,TFT,0,1,0
